Time	InhDendSyn0	InhDendSyn1	InhSomaSyn0	ExcSyn0	ExcSyn1	ExcSyn2
1608.6	0.000000	0.000000	0.000000	-0.071527	-0.076845	-0.105359
1609.5	0.000000	0.000000	0.000000	-0.070698	-0.074556	-0.105036
1610.4	0.000000	0.000000	0.000000	-0.069898	-0.072105	-0.104714
1611.31	0.000000	0.000000	0.000000	-0.069126	-0.069488	-0.104393
1612.21	0.000000	0.000000	0.000000	-0.068381	-0.066716	-0.104072
1613.11	0.000000	0.000000	0.000000	-0.067663	-0.063810	-0.103753
1614.01	0.000000	0.000000	0.000000	-0.066972	-0.060806	-0.103434
1614.92	0.000000	0.000000	0.000000	-0.066305	-0.057740	-0.103117
1615.82	0.000000	0.000000	0.000000	-0.065662	-0.054644	-0.102800
1616.72	0.000000	0.000000	0.000000	-0.065044	-0.051540	-0.102484
1617.63	0.000000	0.000000	0.000000	-0.064448	-0.048437	-0.102170
1618.53	0.000000	0.000000	0.000000	-0.063874	-0.045329	-0.101856
1619.43	0.000000	0.000000	0.000000	-0.063321	-0.042198	-0.101543
1620.34	0.000000	0.000000	0.000000	-0.062790	-0.039015	-0.101231
1621.24	0.000000	0.000000	0.000000	-0.062279	-0.035740	-0.100919
1622.14	0.000000	0.000000	0.000000	-0.061409	-0.029449	-0.100361
1623.05	0.000000	0.000000	0.000000	-0.060599	-0.022351	-0.099805
1623.95	0.000000	0.000000	0.000000	-0.059849	-0.014082	-0.099252
1624.85	0.000000	0.000000	0.000000	-0.059154	-0.004373	-0.098702
1625.76	0.000000	0.000000	0.000000	-0.058739	0.002537	-0.098353
1626.66	0.000000	0.000000	0.000000	-0.058346	0.009813	-0.098005
1627.56	0.000000	0.000000	0.000000	-0.057972	0.017160	-0.097658
1628.47	0.000000	0.000000	0.000000	-0.057618	0.024207	-0.097311
1629.37	0.000000	0.000000	0.000000	-0.057282	0.030597	-0.096966
1630.27	0.000000	0.000000	0.000000	-0.056964	0.036052	-0.096622
1631.18	0.000000	0.000000	0.000000	-0.056663	0.040448	-0.096278
1632.08	0.000000	0.000000	0.000000	-0.056378	0.043804	-0.095936
1632.98	0.000000	0.000000	0.000000	-0.056109	0.046227	-0.095594
1633.89	0.000000	0.000000	0.000000	-0.055854	0.047859	-0.095253
1634.79	0.000000	0.000000	0.000000	-0.055613	0.048845	-0.094912
1635.69	0.000000	0.000000	0.000000	-0.055386	0.049317	-0.094573
1636.59	0.000000	0.000000	0.000000	-0.055171	0.049389	-0.094234
1637.5	0.000000	0.000000	0.000000	-0.054967	0.049155	-0.093896
1638.4	0.000000	0.000000	0.000000	-0.054668	0.048344	-0.093364
1639.3	0.000000	0.000000	0.000000	-0.054394	0.047196	-0.092834
1640.21	0.000000	0.000000	0.000000	-0.054142	0.045881	-0.092305
1641.11	0.000000	0.000000	0.000000	-0.053911	0.044539	-0.091777
1642.01	0.000000	0.000000	0.000000	-0.053697	0.043275	-0.091250
1642.92	0.000000	0.000000	0.000000	-0.053500	0.042162	-0.090724
1643.82	0.000000	0.000000	0.000000	-0.053317	0.041230	-0.090199
1644.72	0.000000	0.000000	0.000000	-0.053202	0.040698	-0.089845
1645.63	0.000000	0.000000	0.000000	-0.053092	0.040225	-0.089491
1646.53	0.000000	0.000000	0.000000	-0.052987	0.039793	-0.089137
1647.43	0.000000	0.000000	0.000000	-0.052887	0.039378	-0.088783
1648.34	0.000000	0.000000	0.000000	-0.052791	0.038962	-0.088430
1649.24	0.000000	0.000000	0.000000	-0.052699	0.038528	-0.088076
1650.14	0.000000	0.000000	0.000000	-0.052612	0.038065	-0.087722
1651.05	0.000000	0.000000	0.000000	-0.052527	0.037564	-0.087368
1651.95	0.000000	0.000000	0.000000	-0.052446	0.037021	-0.087013
1652.85	0.000000	0.000000	0.000000	-0.052369	0.036434	-0.086658
1653.76	0.000000	0.000000	0.000000	-0.052293	0.035803	-0.086303
1654.66	0.000000	0.000000	0.000000	-0.052183	0.034748	-0.085755
1655.56	0.000000	0.000000	0.000000	-0.052077	0.033607	-0.085205
1656.46	0.000000	0.000000	0.000000	-0.051977	0.032395	-0.084654
1657.37	0.000000	0.000000	0.000000	-0.051881	0.031131	-0.084101
1658.27	0.000000	0.000000	0.000000	-0.051788	0.029831	-0.083547
1659.17	0.000000	0.000000	0.000000	-0.051699	0.028512	-0.082991
1660.08	0.000000	0.000000	0.000000	-0.051612	0.027188	-0.082432
1660.98	0.000000	0.000000	0.000000	-0.051528	0.025873	-0.081872
1661.88	0.000000	0.000000	0.000000	-0.051446	0.024573	-0.081310
1662.79	0.000000	0.000000	0.000000	-0.051365	0.023297	-0.080745
1663.69	0.000000	0.000000	0.000000	-0.051285	0.022047	-0.080178
1664.59	0.000000	0.000000	0.000000	-0.051207	0.020826	-0.079610
1665.5	0.000000	0.000000	0.000000	-0.051129	0.019633	-0.079039
1666.4	0.000000	0.000000	0.000000	-0.051051	0.018467	-0.078466
1667.3	0.000000	0.000000	0.000000	-0.050974	0.017326	-0.077893
1668.21	0.000000	0.000000	0.000000	-0.050896	0.016210	-0.077318
1669.11	0.000000	0.000000	0.000000	-0.050818	0.015116	-0.076742
1670.01	0.000000	0.000000	0.000000	-0.050740	0.014043	-0.076165
1670.92	0.000000	0.000000	0.000000	-0.050661	0.012988	-0.075588
1671.82	0.000000	0.000000	0.000000	-0.050582	0.011951	-0.075011
1672.72	0.000000	0.000000	0.000000	-0.050501	0.010931	-0.074433
1673.63	0.000000	0.000000	0.000000	-0.050420	0.009927	-0.073857
1674.53	0.000000	0.000000	0.000000	-0.050337	0.008938	-0.073281
1675.43	0.000000	0.000000	0.000000	-0.050253	0.007964	-0.072705
1676.34	0.000000	0.000000	0.000000	-0.050168	0.007005	-0.072131
1677.24	0.000000	0.000000	0.000000	-0.050081	0.006060	-0.071558
1678.14	0.000000	0.000000	0.000000	-0.049948	0.004661	-0.070695
1679.04	0.000000	0.000000	0.000000	-0.049810	0.003295	-0.069836
1679.95	0.000000	0.000000	0.000000	-0.049669	0.001964	-0.068981
1680.85	0.000000	0.000000	0.000000	-0.049523	0.000668	-0.068132
1681.75	0.000000	0.000000	0.000000	-0.049374	-0.000591	-0.067288
1682.66	0.000000	0.000000	0.000000	-0.049220	-0.001813	-0.066451
1683.56	0.000000	0.000000	0.000000	-0.049062	-0.002996	-0.065620
1684.46	0.000000	0.000000	0.000000	-0.048900	-0.004140	-0.064795
1685.37	0.000000	0.000000	0.000000	-0.048734	-0.005245	-0.063977
1686.27	0.000000	0.000000	0.000000	-0.048563	-0.006309	-0.063167
1687.17	0.000000	0.000000	0.000000	-0.048389	-0.007334	-0.062364
1688.08	0.000000	0.000000	0.000000	-0.048210	-0.008318	-0.061568
1688.98	0.000000	0.000000	0.000000	-0.048028	-0.009262	-0.060780
1689.88	0.000000	0.000000	0.000000	-0.047841	-0.010166	-0.060000
1690.79	0.000000	0.000000	0.000000	-0.047551	-0.011460	-0.058835
1691.69	0.000000	0.000000	0.000000	-0.047253	-0.012665	-0.057687
1692.59	0.000000	0.000000	0.000000	-0.046947	-0.013785	-0.056558
1693.5	0.000000	0.000000	0.000000	-0.046634	-0.014823	-0.055448
1694.4	0.000000	0.000000	0.000000	-0.046313	-0.015782	-0.054356
1695.3	0.000000	0.000000	0.000000	-0.045985	-0.016666	-0.053282
1696.21	0.000000	0.000000	0.000000	-0.045652	-0.017478	-0.052227
1697.11	0.000000	0.000000	0.000000	-0.045312	-0.018224	-0.051191
1698.01	0.000000	0.000000	0.000000	-0.044967	-0.018906	-0.050173
1698.92	0.000000	0.000000	0.000000	-0.044617	-0.019528	-0.049172
1699.82	0.000000	0.000000	0.000000	-0.044263	-0.020095	-0.048191
1700.72	0.000000	0.000000	0.000000	-0.043904	-0.020610	-0.047227
1701.62	0.000000	0.000000	0.000000	-0.043542	-0.021076	-0.046281
1702.53	0.000000	0.000000	0.000000	-0.043176	-0.021497	-0.045353
1703.43	0.000000	0.000000	0.000000	-0.042808	-0.021876	-0.044443
1704.33	0.000000	0.000000	0.000000	-0.042436	-0.022214	-0.043550
1705.24	0.000000	0.000000	0.000000	-0.042062	-0.022516	-0.042676
1706.14	0.000000	0.000000	0.000000	-0.041485	-0.022912	-0.041368
1707.04	0.000000	0.000000	0.000000	-0.040904	-0.023234	-0.040102
1707.95	0.000000	0.000000	0.000000	-0.040321	-0.023490	-0.038877
1708.85	0.000000	0.000000	0.000000	-0.039736	-0.023687	-0.037693
1709.75	0.000000	0.000000	0.000000	-0.039149	-0.023829	-0.036549
1710.66	0.000000	0.000000	0.000000	-0.038563	-0.023924	-0.035445
1711.56	0.000000	0.000000	0.000000	-0.037977	-0.023975	-0.034380
1712.46	0.000000	0.000000	0.000000	-0.037392	-0.023988	-0.033354
1713.37	0.000000	0.000000	0.000000	-0.036808	-0.023966	-0.032366
1714.27	0.000000	0.000000	0.000000	-0.036227	-0.023913	-0.031414
1715.17	0.000000	0.000000	0.000000	-0.035649	-0.023834	-0.030498
1716.08	0.000000	0.000000	0.000000	-0.035075	-0.023731	-0.029617
1716.98	0.000000	0.000000	0.000000	-0.034503	-0.023606	-0.028769
1717.88	0.000000	0.000000	0.000000	-0.033936	-0.023463	-0.027953
1718.79	0.000000	0.000000	0.000000	-0.033374	-0.023303	-0.027168
1719.69	0.000000	0.000000	0.000000	-0.032816	-0.023129	-0.026413
1720.59	0.000000	0.000000	0.000000	-0.032263	-0.022943	-0.025687
1721.5	0.000000	0.000000	0.000000	-0.031715	-0.022745	-0.024988
1722.4	0.000000	0.000000	0.000000	-0.031173	-0.022538	-0.024315
1723.3	0.000000	0.000000	0.000000	-0.030637	-0.022322	-0.023667
1724.2	0.000000	0.000000	0.000000	-0.030107	-0.022099	-0.023044
1725.11	0.000000	0.000000	0.000000	-0.029583	-0.021870	-0.022444
1726.01	0.000000	0.000000	0.000000	-0.029065	-0.021634	-0.021866
1726.91	0.000000	0.000000	0.000000	-0.028553	-0.021395	-0.021310
1727.82	0.000000	0.000000	0.000000	-0.028049	-0.021150	-0.020774
1728.72	0.000000	0.000000	0.000000	-0.027551	-0.020903	-0.020257
1729.62	0.000000	0.000000	0.000000	-0.027059	-0.020652	-0.019760
1730.53	0.000000	0.000000	0.000000	-0.026575	-0.020399	-0.019281
1731.43	0.000000	0.000000	0.000000	-0.026097	-0.020144	-0.018820
1732.33	0.000000	0.000000	0.000000	-0.025626	-0.019887	-0.018375
1733.24	0.000000	0.000000	0.000000	-0.025163	-0.019628	-0.017947
1734.14	0.000000	0.000000	0.000000	-0.024706	-0.019369	-0.017534
1735.04	0.000000	0.000000	0.000000	-0.024256	-0.019110	-0.017136
1735.95	0.000000	0.000000	0.000000	-0.023813	-0.018850	-0.016752
1736.85	0.000000	0.000000	0.000000	-0.023377	-0.018590	-0.016382
1737.75	0.000000	0.000000	0.000000	-0.022948	-0.018330	-0.016025
1738.66	0.000000	0.000000	0.000000	-0.022526	-0.018071	-0.015681
1739.56	0.000000	0.000000	0.000000	-0.022110	-0.017812	-0.015349
1740.46	0.000000	0.000000	0.000000	-0.021702	-0.017555	-0.015028
1741.37	0.000000	0.000000	0.000000	-0.021300	-0.017298	-0.014718
1742.27	0.000000	0.000000	0.000000	-0.020905	-0.017043	-0.014418
1743.17	0.000000	0.000000	0.000000	-0.020516	-0.016789	-0.014129
1744.08	0.000000	0.000000	0.000000	-0.020134	-0.016537	-0.013849
1744.98	0.000000	0.000000	0.000000	-0.019759	-0.016286	-0.013579
1745.88	0.000000	0.000000	0.000000	-0.019390	-0.016037	-0.013317
1746.78	0.000000	0.000000	0.000000	-0.019027	-0.015790	-0.013063
1747.69	0.000000	0.000000	0.000000	-0.018671	-0.015545	-0.012817
1748.59	0.000000	0.000000	0.000000	-0.018321	-0.015302	-0.012579
1749.49	0.000000	0.000000	0.000000	-0.017977	-0.015062	-0.012348
1750.4	0.000000	0.000000	0.000000	-0.017639	-0.014824	-0.012123
1751.3	0.000000	0.000000	0.000000	-0.017307	-0.014588	-0.011905
1752.2	0.000000	0.000000	0.000000	-0.016981	-0.014354	-0.011693
1753.11	0.000000	0.000000	0.000000	-0.016660	-0.014123	-0.011486
1754.01	0.000000	0.000000	0.000000	-0.016346	-0.013894	-0.011285
1754.91	0.000000	0.000000	0.000000	-0.016036	-0.013668	-0.011090
1755.82	0.000000	0.000000	0.000000	-0.015733	-0.013445	-0.010899
1756.72	0.000000	0.000000	0.000000	-0.015435	-0.013224	-0.010713
1757.62	0.000000	0.000000	0.000000	-0.015142	-0.013006	-0.010531
1758.53	0.000000	0.000000	0.000000	-0.014855	-0.012790	-0.010354
1759.43	0.000000	0.000000	0.000000	-0.014572	-0.012577	-0.010181
1760.33	0.000000	0.000000	0.000000	-0.014295	-0.012367	-0.010011
1761.24	0.000000	0.000000	0.000000	-0.014023	-0.012159	-0.009846
1762.14	0.000000	0.000000	0.000000	-0.013756	-0.011954	-0.009683
1763.04	0.000000	0.000000	0.000000	-0.013493	-0.011752	-0.009524
1763.95	0.000000	0.000000	0.000000	-0.013236	-0.011553	-0.009369
1764.85	0.000000	0.000000	0.000000	-0.012983	-0.011356	-0.009216
1765.75	0.000000	0.000000	0.000000	-0.012735	-0.011162	-0.009066
1766.66	0.000000	0.000000	0.000000	-0.012491	-0.010970	-0.008919
1767.56	0.000000	0.000000	0.000000	-0.012252	-0.010781	-0.008775
1768.46	0.000000	0.000000	0.000000	-0.012017	-0.010595	-0.008633
1769.36	0.000000	0.000000	0.000000	-0.011787	-0.010412	-0.008494
1770.27	0.000000	0.000000	0.000000	-0.011560	-0.010231	-0.008357
1771.17	0.000000	0.000000	0.000000	-0.011338	-0.010053	-0.008223
1772.07	0.000000	0.000000	0.000000	-0.011120	-0.009877	-0.008091
1772.98	0.000000	0.000000	0.000000	-0.010906	-0.009704	-0.007961
1773.88	0.000000	0.000000	0.000000	-0.010696	-0.009533	-0.007833
1774.78	0.000000	0.000000	0.000000	-0.010490	-0.009365	-0.007707
1775.69	0.000000	0.000000	0.000000	-0.010288	-0.009200	-0.007583
1776.59	0.000000	0.000000	0.000000	-0.010089	-0.009037	-0.007461
1777.49	0.000000	0.000000	0.000000	-0.009894	-0.008876	-0.007341
1778.4	0.000000	0.000000	0.000000	-0.009703	-0.008718	-0.007222
1779.3	0.000000	0.000000	0.000000	-0.009516	-0.008563	-0.007106
1780.2	0.000000	0.000000	0.000000	-0.009331	-0.008410	-0.006991
1781.11	0.000000	0.000000	0.000000	-0.009151	-0.008259	-0.006878
1782.01	0.000000	0.000000	0.000000	-0.008973	-0.008111	-0.006766
1782.91	0.000000	0.000000	0.000000	-0.008799	-0.007964	-0.006656
1783.82	0.000000	0.000000	0.000000	-0.008629	-0.007821	-0.006548
1784.72	0.000000	0.000000	0.000000	-0.008461	-0.007679	-0.006441
1785.62	0.000000	0.000000	0.000000	-0.008297	-0.007540	-0.006336
1786.53	0.000000	0.000000	0.000000	-0.008135	-0.007403	-0.006232
1787.43	0.000000	0.000000	0.000000	-0.007977	-0.007268	-0.006130
1788.33	0.000000	0.000000	0.000000	-0.007822	-0.007136	-0.006029
1789.24	0.000000	0.000000	0.000000	-0.007593	-0.006940	-0.005880
1790.14	0.000000	0.000000	0.000000	-0.007371	-0.006750	-0.005734
1791.04	0.000000	0.000000	0.000000	-0.007023	-0.006449	-0.005503
1791.94	0.000000	0.000000	0.000000	-0.006690	-0.006161	-0.005280
1792.85	0.000000	0.000000	0.000000	-0.006373	-0.005884	-0.005065
1793.75	0.000000	0.000000	0.000000	-0.006071	-0.005619	-0.004857
1794.65	0.000000	0.000000	0.000000	-0.005782	-0.005364	-0.004657
1795.56	0.000000	0.000000	0.000000	-0.005507	-0.005121	-0.004464
1796.46	0.000000	0.000000	0.000000	-0.005116	-0.004773	-0.004185
1797.36	0.000000	0.000000	0.000000	-0.004752	-0.004447	-0.003923
1798.27	0.000000	0.000000	0.000000	-0.004413	-0.004143	-0.003674
1799.17	0.000000	0.000000	0.000000	-0.004097	-0.003857	-0.003440
1800.07	0.000000	0.000000	0.000000	-0.003804	-0.003591	-0.003218
1800.98	0.000000	0.000000	0.000000	-0.003351	-0.003177	-0.002871
1801.88	0.000000	0.000000	0.000000	-0.002951	-0.002809	-0.002558
1802.78	0.000000	0.000000	0.000000	-0.002390	-0.002288	-0.002108
1803.69	0.000000	0.000000	0.000000	-0.001935	-0.001862	-0.001733
1804.59	0.000000	0.000000	0.000000	-0.001567	-0.001515	-0.001423
1805.49	0.000000	0.000000	0.000000	-0.001142	-0.001110	-0.001055
1806.4	0.000000	0.000000	0.000000	-0.000832	-0.000814	-0.000780
1807.3	0.000000	0.000000	0.000000	-0.000606	-0.000595	-0.000575
1808.2	0.000000	0.000000	0.000000	-0.000441	-0.000434	-0.000423
1809.11	0.000000	0.000000	0.000000	-0.000320	-0.000316	-0.000310
1810.01	0.000000	0.000000	0.000000	-0.000232	-0.000230	-0.000226
1810.91	0.000000	0.000000	0.000000	-0.000168	-0.000167	-0.000165
1811.81	0.000000	0.000000	-0.000000	-0.000122	-0.000121	-0.000120
1812.72	-0.000000	0.000000	-0.000000	-0.000088	-0.000088	-0.000087
1813.62	-0.000000	-0.000000	-0.000000	-0.000064	-0.000064	-0.000063
1814.52	-0.000000	-0.000000	-0.000000	-0.000046	-0.000046	-0.000046
1815.43	-0.000000	-0.000000	-0.000000	-0.000033	-0.000033	-0.000033
1816.33	-0.000000	-0.000000	-0.000000	-0.000024	-0.000024	-0.000024
1817.23	-0.000000	-0.000000	-0.000000	-0.000017	-0.000017	-0.000017
1818.14	-0.000000	-0.000000	-0.000000	-0.000013	-0.000013	-0.000013
1819.04	-0.000000	-0.000000	-0.000000	-0.000009	-0.000009	-0.000009
1819.94	-0.000000	-0.000000	-0.000000	-0.000007	-0.000007	-0.000007
1820.85	-0.000000	-0.000000	-0.000000	-0.000005	-0.000005	-0.000005
1821.75	-0.000000	-0.000000	-0.000000	-0.000005	-0.000005	-0.000005
1822.65	-0.000000	-0.000000	-0.001441	-0.000005	-0.000005	-0.000005
1823.56	-0.000000	-0.000000	-0.002753	-0.000005	-0.000005	-0.000005
1824.46	-0.000000	-0.000000	-0.005316	-0.000005	-0.000005	-0.000005
1825.36	-0.000000	-0.000000	-0.007415	-0.000005	-0.000005	-0.000005
1826.27	-0.000000	-0.000000	-0.011041	-0.000005	-0.000005	-0.000005
1827.17	-0.000000	-0.000000	-0.012845	-0.000005	-0.000005	-0.000005
1828.07	-0.000000	-0.000000	-0.013505	-0.000004	-0.000004	-0.000004
1828.98	-0.000000	-0.000000	-0.013479	-0.000004	-0.000004	-0.000004
1829.88	-0.000000	-0.000000	-0.013070	-0.000004	-0.000004	-0.000004
1830.78	-0.000000	-0.000000	-0.012011	-0.000004	-0.000004	-0.000004
1831.69	-0.000000	-0.000000	-0.010744	-0.000003	-0.000003	-0.000003
1832.59	-0.000000	-0.000000	-0.009493	-0.000003	-0.000003	-0.000003
1833.49	-0.000000	-0.000000	-0.007769	-0.000003	-0.000003	-0.000003
1834.39	-0.000000	-0.000000	-0.006324	-0.000002	-0.000002	-0.000002
1835.3	-0.000000	-0.000000	-0.005139	-0.000002	-0.000002	-0.000002
1836.2	-0.000000	-0.000000	-0.003759	-0.000002	-0.000002	-0.000002
1837.1	-0.000000	-0.000000	-0.002762	-0.000001	-0.000001	-0.000001
1838.01	-0.000000	-0.000000	-0.002036	-0.000001	-0.000001	-0.000001
1838.91	-0.000000	-0.000000	-0.001184	-0.000001	-0.000001	-0.000001
1839.81	-0.000000	-0.000000	-0.000712	-0.000001	-0.000001	-0.000001
1840.72	-0.000000	-0.000000	-0.000430	-0.000000	-0.000000	-0.000000
1841.62	-0.000000	-0.000000	-0.000254	-0.000000	-0.000000	-0.000000
1842.52	-0.000000	-0.000000	-0.000146	-0.000000	-0.000000	-0.000000
1843.43	-0.000000	-0.000000	-0.000082	-0.000000	-0.000000	-0.000000
1844.33	-0.000000	-0.000000	-0.000046	-0.000000	-0.000000	-0.000000
1845.23	-0.000000	-0.000000	-0.000026	-0.000000	-0.000000	-0.000000
1846.14	-0.000000	-0.000000	-0.000015	-0.000000	-0.000000	-0.000000
1847.04	-0.000000	-0.000000	-0.000008	-0.000000	-0.000000	-0.000000
1847.94	-0.000000	-0.000000	-0.000005	-0.000000	-0.000000	-0.000000
1848.85	-0.000000	-0.000000	-0.000003	-0.000000	-0.000000	-0.000000
1849.75	-0.000000	-0.000000	-0.000002	-0.000000	-0.000000	-0.000000
1850.65	-0.000000	-0.000000	-0.000001	-0.000000	-0.000000	-0.000000
1851.56	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1852.46	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1853.36	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1854.27	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1855.17	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1856.07	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1856.97	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1857.88	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1858.78	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1859.68	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1860.59	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1861.49	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1862.39	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1863.3	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1864.2	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1865.1	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1866.01	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1866.91	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1867.81	-0.000000	-0.000000	-0.000000	-0.011450	-0.011406	-0.011321
1868.72	-0.000000	-0.000000	-0.000000	-0.022751	-0.022662	-0.022495
1869.62	-0.000000	-0.000000	-0.000000	-0.053346	-0.053117	-0.052740
1870.52	-0.000000	-0.000000	-0.000000	-0.082958	-0.082554	-0.082002
1871.43	-0.000000	-0.000000	-0.000000	-0.111528	-0.110900	-0.110217
1872.33	-0.000000	-0.000000	-0.000000	-0.156425	-0.155302	-0.154505
1873.23	-0.000000	-0.000000	-0.000000	-0.198576	-0.196781	-0.196002
1874.14	-0.000000	-0.000000	-0.000000	-0.258294	-0.255123	-0.254598
1875.04	-0.000000	0.000000	-0.000000	-0.312156	-0.307229	-0.307169
1875.94	-0.000000	0.000000	-0.000000	-0.360583	-0.353597	-0.354120
1876.85	-0.000000	0.000000	-0.000000	-0.403988	-0.394723	-0.395865
1877.75	-0.000000	0.000000	-0.000000	-0.442757	-0.431075	-0.432800
1878.65	-0.000000	0.000000	-0.000000	-0.477249	-0.463080	-0.465300
1879.55	-0.000000	0.000000	-0.000000	-0.507800	-0.491133	-0.493724
1880.46	0.000000	0.000000	-0.000000	-0.548426	-0.527946	-0.530811
1881.36	0.000000	0.000000	-0.000000	-0.581258	-0.557206	-0.559935
1882.26	0.000000	0.000000	-0.000000	-0.607296	-0.580013	-0.582198
1883.17	0.000000	0.000000	-0.000000	-0.635727	-0.604327	-0.604985
1884.07	0.000000	0.000000	0.000000	-0.653239	-0.618704	-0.617166
1884.97	0.000000	0.000000	0.000000	-0.662042	-0.625322	-0.621142
1885.88	0.000000	0.000000	0.000000	-0.663934	-0.625890	-0.618831
1886.78	0.000000	0.000000	0.000000	-0.660384	-0.621760	-0.611763
1887.68	0.000000	0.000000	0.000000	-0.652601	-0.614012	-0.601159
1888.59	0.000000	0.000000	0.000000	-0.641575	-0.603516	-0.587994
1889.49	0.000000	0.000000	0.000000	-0.628111	-0.590967	-0.573029
1890.39	0.000000	0.000000	0.000000	-0.612859	-0.576917	-0.556858
1891.3	0.000000	0.000000	0.000000	-0.596337	-0.561803	-0.539939
1892.2	0.000000	0.000000	0.000000	-0.578960	-0.545972	-0.522622
1893.1	0.000000	0.000000	0.000000	-0.551466	-0.520983	-0.495953
1894.01	0.000000	0.000000	0.000000	-0.523601	-0.495670	-0.469617
1894.91	0.000000	0.000000	0.000000	-0.495998	-0.470558	-0.444054
1895.81	0.000000	0.000000	0.000000	-0.469071	-0.446003	-0.419523
1896.72	0.000000	0.000000	0.000000	-0.443079	-0.422229	-0.396157
1897.62	0.000000	0.000000	0.000000	-0.418175	-0.399373	-0.374011
1898.52	0.000000	0.000000	0.000000	-0.394441	-0.377513	-0.353091
1899.43	0.000000	0.000000	0.000000	-0.371910	-0.356683	-0.333371
1900.33	0.000000	0.000000	0.000000	-0.350579	-0.336893	-0.314807
1901.23	0.000000	0.000000	0.000000	-0.330427	-0.318131	-0.297348
1902.13	0.000000	0.000000	0.000000	-0.311415	-0.300373	-0.280933
1903.04	0.000000	0.000000	0.000000	-0.293496	-0.283584	-0.265504
1903.94	0.000000	0.000000	0.000000	-0.276615	-0.267724	-0.250998
1904.84	0.000000	0.000000	0.000000	-0.260720	-0.252751	-0.237356
1905.75	0.000000	0.000000	0.000000	-0.245752	-0.238619	-0.224523
1906.65	0.000000	0.000000	0.000000	-0.231658	-0.225284	-0.212445
1907.55	0.000000	0.000000	0.000000	-0.218385	-0.212701	-0.201072
1908.46	0.000000	0.000000	0.000000	-0.205880	-0.200827	-0.190357
1909.36	0.000000	0.000000	0.000000	-0.194094	-0.189620	-0.180258
1910.26	0.000000	0.000000	0.000000	-0.182980	-0.179040	-0.170732
1911.17	0.000000	0.000000	0.000000	-0.172493	-0.169048	-0.161744
1912.07	0.000000	0.000000	0.000000	-0.169964	-0.166638	-0.159576
1912.97	0.000000	0.000000	0.000000	-0.167471	-0.164261	-0.157440
1913.88	0.000000	0.000000	0.000000	-0.165012	-0.161917	-0.155334
1914.78	0.000000	0.000000	0.000000	-0.162588	-0.159606	-0.153258
1915.68	0.000000	0.000000	0.000000	-0.160198	-0.157327	-0.151211
1916.59	0.000000	0.000000	0.000000	-0.157840	-0.155080	-0.149193
1917.49	0.000000	0.000000	0.000000	-0.155515	-0.152863	-0.147203
1918.39	0.000000	0.000000	0.000000	-0.153221	-0.150677	-0.145242
1919.3	0.000000	0.000000	0.000000	-0.150958	-0.148520	-0.143308
1920.2	0.000000	0.000000	0.000000	-0.146953	-0.144705	-0.139890
1921.1	0.000000	0.000000	0.000000	-0.145966	-0.143766	-0.139049
1922.01	0.000000	0.000000	0.000000	-0.144985	-0.142832	-0.138213
1922.91	0.000000	0.000000	0.000000	-0.143403	-0.141326	-0.136866
1923.81	0.000000	0.000000	0.000000	-0.141834	-0.139835	-0.135532
1924.71	0.000000	0.000000	0.000000	-0.140280	-0.138357	-0.134212
1925.62	0.000000	0.000000	0.000000	-0.138739	-0.136894	-0.132906
1926.52	0.000000	0.000000	0.000000	-0.137210	-0.135444	-0.131613
1927.42	0.000000	0.000000	0.000000	-0.135694	-0.134007	-0.130333
1928.33	0.000000	0.000000	0.000000	-0.134188	-0.132582	-0.129066
1929.23	0.000000	0.000000	0.000000	-0.132693	-0.131170	-0.127812
1930.13	0.000000	0.000000	0.000000	-0.132011	-0.130528	-0.127242
1931.04	0.000000	0.000000	0.000000	-0.131332	-0.129888	-0.126675
1931.94	0.000000	0.000000	0.000000	-0.130654	-0.129250	-0.126110
1932.84	0.000000	0.000000	0.000000	-0.129977	-0.128614	-0.125548
1933.75	0.000000	0.000000	0.000000	-0.129301	-0.127981	-0.124989
1934.65	0.000000	0.000000	0.000000	-0.128626	-0.127350	-0.124432
